problem_id,ascents,ratings,ratings_average,popularity,featured
1067,2,2,4.0,32,false
1068,,,,0,false
1069,14,19,3.0,126,false
1070,14,20,3.3,152,false
1071,3,3,4.3,55,false
1072,,,,0,false
1073,,,,0,false
1074,,,,0,false
1075,25,24,3.5,306,false
1076,4,6,3.8,57,false
1077,26,26,3.6,336,false
1078,113,114,3.4,1306,false
1079,15,14,3.1,144,false
1080,30,25,3.5,367,false
1081,1,3,2.7,7,false
1082,39,48,3.4,450,false
1083,,,,0,false
1084,4,8,3.6,51,false
1085,11,15,2.9,92,false
1086,5,8,2.6,33,false
1087,,,,0,false
1088,514,489,3.8,7422,true
1089,94,81,3.3,1023,false
1090,,,,0,false
1091,9,9,3.7,123,false
1092,,,,0,false
1093,,,,0,false
1094,20,23,2.9,168,false
1095,24,21,3.3,261,false
1096,,,,0,false
1097,14,23,3.6,181,false
1098,11,13,3.7,150,false
1099,3,3,4.0,48,false
1100,,,,0,false
1101,,,,0,false
1102,65,60,3.2,665,false
1103,3,5,3.4,34,false
1104,,,,0,false
1105,69,76,2.6,466,false
1106,2,3,2.7,14,false
1107,18,30,3.6,233,false
1108,4,4,3.5,49,false
1109,7,12,2.3,37,false
1110,6,7,3.7,82,false
1111,39,43,4.7,861,false
1112,6,8,4.8,138,false
1113,107,127,4.8,2465,true
1114,6,9,4.2,105,false
1115,,1,,0,false
1148,,,,0,false
1149,3,4,3.0,27,false
1150,9,11,3.5,110,false
1151,,,,0,false
1152,,,,0,false
1153,17,22,3.6,220,false
1154,,,,0,false
1155,5,5,2.4,28,false
1156,,,,0,false
1157,,,,0,false
1158,,,,0,false
1159,,,,0,false
1160,9,10,2.5,56,false
1161,,,,0,false
1162,,,,0,false
1163,,3,3.0,0,false
1164,,,,0,false
1165,13,15,3.5,159,false
1166,6,7,4.1,100,false
1167,8,9,3.8,115,false
1168,,,,0,false
1169,,,,0,false
1170,,,,0,false
1171,2,4,2.3,10,false
1172,,1,,0,false
1173,,,,0,false
1174,,2,4.0,0,false
1175,8,5,2.8,62,false
1176,,,,0,false
1177,1,3,2.7,7,false
1178,,,,0,false
1179,8,8,2.6,54,false
1180,94,61,2.9,790,false
1181,,,,0,false
1182,50,59,2.7,364,false
1183,5,6,2.8,39,false
1184,1,1,4.0,16,false
1185,167,167,4.2,2945,true
1186,35,32,3.9,532,false
1187,9,8,3.1,86,false
1188,119,110,3.2,1218,false
1189,113,69,3.0,1017,false
1190,10,4,3.0,90,false
1191,26,25,3.3,283,false
1192,4,4,3.8,57,false
1193,,,,0,false
1194,78,31,3.2,798,false
1195,98,33,2.9,824,false
1196,28,10,3.4,323,false
1197,124,88,3.4,1433,false
1198,114,104,3.5,1396,false
1199,10,9,2.9,84,false
1200,102,59,3.2,1044,false
1201,,,,0,false
1202,124,88,3.7,1697,false
1203,4,3,3.0,36,false
1204,72,53,3.7,985,false
1206,163,110,3.4,1884,false
1207,25,18,3.4,289,false
1208,149,98,3.2,1525,false
1209,54,34,3.0,486,false
1210,238,242,3.8,3436,true
1211,40,37,3.4,462,false
1212,15,12,3.5,183,false
1213,80,31,2.9,672,false
1214,77,86,3.4,890,false
1215,23,13,3.1,221,false
1216,105,79,3.7,1437,false
1217,7,8,3.5,85,false
1218,5,3,4.0,80,false
1219,42,46,3.3,457,false
1220,10,4,4.3,184,false
1221,315,340,4.1,5295,true
1222,22,14,3.0,198,false
1223,15,10,3.2,153,false
1224,72,28,3.0,648,false
1225,59,39,3.4,682,false
1226,53,59,3.1,509,false
1227,12,18,3.2,122,false
1228,52,33,3.5,637,false
1229,59,46,3.9,897,false
1230,5,6,4.3,92,false
1231,,,,0,false
1232,39,17,3.5,477,false
1233,12,15,3.7,164,false
1234,,1,,0,false
1235,12,27,4.7,265,false
1236,1,1,4.0,16,false
1237,129,154,4.8,2972,true
1238,7,9,4.6,148,false
1239,26,31,4.8,599,false
1240,,,,0,false
1241,17,12,3.6,220,false
1242,93,58,3.1,893,false
1243,60,26,2.9,504,false
1244,6,7,2.3,31,false
1245,5,4,2.8,39,false
1246,45,39,3.0,405,false
1247,1,1,3.0,9,false
1248,371,358,3.3,4040,true
1249,27,20,3.8,389,false
1250,57,33,3.7,780,false
1251,21,13,3.5,257,false
1252,63,65,3.8,909,false
1253,29,23,3.9,441,false
1254,72,54,3.4,832,false
1255,100,62,2.9,841,false
1256,54,18,3.3,588,false
1257,33,41,3.4,381,false
1258,27,20,3.8,389,false
1259,1,1,3.0,9,false
1260,8,11,3.9,121,false
1261,7,7,3.9,106,false
1262,65,20,2.5,406,false
1263,116,85,3.3,1263,false
1264,156,129,3.2,1597,false
1265,51,46,3.0,459,false
1266,149,154,3.9,2266,false
1267,160,148,3.7,2190,false
1268,23,18,3.2,235,false
1269,,,,0,false
1270,24,23,3.6,311,false
1271,99,71,3.5,1212,false
1272,72,45,2.9,605,false
1273,3,3,2.7,21,false
1274,,1,3.0,0,false
1275,2,4,2.8,15,false
1276,78,56,3.5,955,false
1277,52,18,2.6,351,false
1278,33,28,3.3,359,false
1279,70,38,3.2,716,false
1280,1,2,4.5,20,false
1281,229,222,3.6,2967,true
1282,115,102,3.5,1408,false
1283,6,10,2.9,50,false
1284,6,8,3.1,57,false
1285,100,66,3.4,1156,false
1286,7,7,3.4,80,false
1287,96,50,3.5,1176,false
1288,125,79,3.3,1361,false
1289,143,134,3.3,1557,false
1290,5,5,3.4,57,false
1291,129,129,4.3,2385,false
1292,16,13,3.5,196,false
1293,,,,0,false
1294,132,113,3.6,1710,false
1295,31,30,3.3,337,false
1296,39,35,3.2,399,false
1297,30,8,2.6,202,false
1298,49,34,3.5,600,false
1299,3,5,3.4,34,false
1300,,,,0,false
1301,68,35,3.1,653,false
1302,,,,0,false
1303,62,32,2.9,521,false
1304,36,11,3.1,345,false
1305,,,,0,false
1306,26,12,3.3,283,false
1307,37,13,2.5,231,false
1308,8,2,2.5,50,false
1309,49,31,3.1,470,false
1310,,,,0,false
1311,34,5,3.0,306,false
1312,3,5,3.2,30,false
1313,29,24,3.4,335,false
1314,47,26,3.6,609,false
1315,73,59,3.7,999,false
1316,78,51,3.5,955,false
1317,45,16,3.9,684,false
1318,39,5,3.2,399,false
1319,37,26,3.4,427,false
1320,62,62,3.4,716,false
1321,10,10,3.9,152,false
1322,12,4,2.8,94,false
1323,,,,0,false
1324,63,31,2.5,393,false
1325,,,,0,false
1326,19,10,2.7,138,false
1327,2,2,3.0,18,false
1328,36,6,2.8,282,false
1329,43,42,3.6,557,false
1330,42,33,3.9,638,false
1331,9,3,3.3,98,false
1332,2,1,2.0,8,false
1333,,,,0,false
1334,45,17,3.1,432,false
1335,3,2,4.0,48,false
1336,,,,0,false
1337,56,20,2.8,439,false
1338,,,,0,false
1339,41,42,3.9,623,false
1340,4,3,3.3,43,false
1341,,,,0,false
1342,,,,0,false
1343,48,22,2.8,376,false
1344,17,16,3.4,196,false
1345,49,18,2.9,412,false
1346,36,19,2.9,302,false
1347,49,34,3.6,635,false
1348,54,30,3.3,588,false
1349,46,23,3.6,596,false
1350,57,58,4.0,912,false
1351,,,,0,false
1352,,,,0,false
1353,87,73,3.6,1127,false
1354,,,,0,false
1355,85,65,3.9,1292,false
1356,,,,0,false
1357,,,,0,false
1358,22,6,2.5,137,false
1359,6,4,2.8,47,false
1360,2,4,2.8,15,false
1361,17,16,3.6,220,false
1362,36,9,3.0,324,false
1363,22,18,3.2,225,false
1364,10,10,3.5,122,false
1365,28,8,3.1,269,false
1366,23,18,3.3,250,false
1367,19,17,3.1,182,false
1368,,,,0,false
1369,25,10,3.0,225,false
1370,57,24,3.4,658,false
1371,4,3,2.3,21,false
1372,26,9,2.6,175,false
1373,24,13,3.2,245,false
1374,141,129,3.2,1443,false
1375,35,16,2.9,294,false
1376,,,,0,false
1377,56,23,2.9,470,false
1378,,,,0,false
1379,122,93,3.5,1494,false
1380,,,,0,false
1381,,,,0,false
1382,40,15,2.6,270,false
1383,33,13,3.4,381,false
1384,42,37,2.4,241,false
1385,47,24,3.5,575,false
1386,9,8,3.9,136,false
1387,281,268,4.0,4496,true
1388,230,226,3.7,3148,false
1389,24,9,2.6,162,false
1390,243,225,3.3,2646,false
1391,53,43,3.7,725,false
1392,58,59,3.4,670,false
1393,55,29,2.9,462,false
1394,69,39,3.6,894,false
1395,52,31,3.5,637,false
1396,103,68,3.5,1261,false
1397,53,21,2.5,331,false
1398,,,,0,false
1399,27,10,2.8,211,false
1400,169,161,3.4,1953,false
1401,25,14,3.6,324,false
1402,50,50,3.0,450,false
1403,125,115,3.6,1620,false
1404,100,89,3.7,1369,false
1405,49,24,3.2,501,false
1406,59,27,3.2,604,false
1407,182,161,2.6,1230,false
1408,38,13,3.1,365,false
1409,57,55,4.1,958,false
1410,262,233,3.3,2853,false
1411,20,6,3.3,217,false
1412,17,5,3.8,245,false
1413,,,,0,false
1414,19,6,3.3,206,false
1415,38,16,3.4,439,false
1416,41,25,3.6,531,false
1417,1,2,2.0,4,false
1418,1,2,3.0,9,false
1419,67,39,2.9,563,false
1420,36,16,3.4,416,false
1421,57,47,3.4,658,false
1422,32,29,3.5,392,false
1423,7,3,2.7,51,false
1425,17,7,3.9,258,false
1426,21,20,3.9,319,false
1427,,,,0,false
1428,,,,0,false
1429,30,22,3.1,288,false
1430,156,139,3.7,2135,false
1431,3,3,3.0,27,false
1432,,,,0,false
1433,25,9,2.4,144,false
1434,1,1,3.0,9,false
1435,319,314,4.6,6750,true
1436,12,10,4.2,211,false
1437,335,326,4.1,5631,true
1438,347,306,3.5,4250,false
1439,14,5,2.8,109,false
1440,15,7,3.7,205,false
1441,13,4,3.0,117,false
1442,87,85,3.0,783,false
1443,4,4,3.8,57,false
1444,143,149,3.7,1957,false
1445,14,5,3.6,181,false
1446,7,2,4.5,141,false
1447,6,3,3.0,54,false
1448,6,2,2.0,24,false
1449,17,7,3.0,153,false
1450,18,7,3.0,162,false
1451,6,2,2.0,24,false
1452,6,2,2.0,24,false
1453,7,1,4.0,112,false
1454,6,1,4.0,96,false
1455,421,370,4.4,8150,true
1456,87,75,4.1,1462,false
1457,4,6,3.3,43,false
1458,44,29,3.6,570,false
1459,150,139,3.9,2281,false
1460,161,126,3.5,1972,false
1461,9,2,4.0,144,false
1462,416,400,4.2,7338,true
1463,46,37,3.4,531,false
1464,8,2,3.0,72,false
1465,17,7,2.9,142,false
1466,36,10,2.8,282,false
1467,26,3,2.7,189,false
1468,92,85,3.0,828,false
1469,8,8,3.3,87,false
1470,10,14,3.1,96,false
1471,10,3,2.3,52,false
1472,,7,,0,false
1473,15,3,3.3,163,false
1474,18,3,3.0,162,false
1475,12,3,1.7,34,false
1476,19,5,2.4,109,false
1477,4,1,2.0,16,false
1478,4,3,3.0,36,false
1479,25,9,2.8,196,false
1480,34,12,2.8,266,false
1481,40,16,3.1,384,false
1482,28,9,3.1,269,false
1483,22,10,3.4,254,false
1484,5,5,2.2,24,false
1485,3,7,3.3,32,false
1486,27,12,3.6,349,false
1487,17,16,3.3,185,false
1488,23,5,3.2,235,false
1489,3,1,2.0,12,false
1490,,3,,0,false
1491,14,6,2.2,67,false
1492,20,6,2.8,156,false
1493,22,6,2.7,160,false
1494,,,,0,false
1495,12,17,2.9,100,false
1496,158,167,4.7,3490,true
1497,,1,,0,false
1498,3,4,4.5,60,false
1499,104,99,2.9,874,false
1500,45,29,3.3,490,false
1501,19,7,3.1,182,false
1502,152,142,3.5,1862,false
1503,20,6,2.7,145,false
1504,130,118,3.4,1502,false
1505,129,146,3.5,1580,false
1506,3,2,2.0,12,false
1507,57,69,3.5,698,false
1508,15,16,3.5,183,false
1509,,8,,0,false
1510,,7,,0,false
1511,,7,,0,false
1512,7,2,3.0,63,false
1513,7,4,4.3,129,false
1514,4,1,3.0,36,false
1515,36,21,3.1,345,false
1516,,,,0,false
1517,47,29,3.5,575,false
1518,,,,0,false
1519,2,2,3.0,18,false
1520,37,31,3.8,534,false
1521,20,19,3.8,288,false
1522,71,47,3.2,727,false
1523,11,6,3.0,99,false
1524,11,4,3.0,99,false
1525,52,26,3.0,468,false
1526,106,118,4.8,2442,false
1527,21,17,4.8,483,false
1528,18,23,4.7,397,false
1529,22,5,3.8,317,false
1530,39,25,3.0,351,false
1531,34,25,3.3,370,false
1532,8,4,3.3,87,false
1533,63,62,3.9,958,false
1534,32,29,3.6,414,false
1535,13,10,4.6,275,false
1536,48,38,3.5,588,false
1537,117,89,3.1,1124,false
1538,22,11,2.8,172,false
1539,17,16,4.0,272,false
1540,10,8,3.3,108,false
1541,3,5,3.6,38,false
1542,1,4,3.5,12,false
1543,1,4,3.8,14,false
1544,171,146,3.8,2469,false
1545,50,52,4.4,968,false
1546,,,,0,false
1547,283,295,3.9,4304,true
1548,,,,0,false
1549,8,11,3.9,121,false
1550,34,22,2.8,266,false
1551,,,,0,false
1552,,,,0,false
1553,5,4,3.8,72,false
1554,28,17,3.7,383,false
1555,26,12,3.8,375,false
1556,17,11,4.5,344,false
1557,,,,0,false
1558,,,,0,false
1559,17,25,3.6,220,false
1560,,1,,0,false
1561,,,,0,false
1562,,,,0,false
1563,16,5,3.4,184,false
1564,15,5,3.0,135,false
1565,,1,,0,false
1566,28,8,2.9,235,false
1567,2,4,3.8,28,false
1568,39,26,3.2,399,false
1569,26,19,4.1,437,false
1570,,,,0,false
1571,1,4,4.5,20,false
1572,1,1,5.0,25,false
1573,115,84,4.0,1840,false
1574,65,49,3.9,988,false
1575,,1,3.0,0,false
1576,28,11,3.0,252,false
1577,5,3,2.0,20,false
1578,24,25,3.4,277,false
1579,53,66,4.2,934,false
1580,39,43,3.6,505,false
1581,68,78,4.1,1143,false
1582,292,270,3.7,3997,true
1583,156,157,4.0,2496,true
1584,7,5,4.0,112,false
1585,9,10,3.9,136,false
1586,2,2,4.0,32,false
1587,68,37,3.2,696,false
1588,507,435,3.3,5521,true
1589,152,132,3.4,1757,false
1590,40,40,3.8,577,false
1591,7,3,2.7,51,false
1592,62,42,3.6,803,false
1593,6,4,3.3,65,false
1594,67,62,3.4,774,false
1595,367,349,3.6,4756,true
1596,25,26,3.7,342,false
1597,114,117,3.7,1560,false
1598,1,1,3.0,9,false
1599,,,,0,false
1600,98,65,3.7,1341,false
1601,76,58,3.7,1040,false
1602,171,160,3.7,2340,false
1603,81,82,3.8,1169,false
1604,51,61,3.2,522,false
1605,398,371,3.3,4334,false
1606,411,360,3.7,5626,true
1607,,,,0,false
1608,1,2,4.0,16,false
1609,50,27,3.7,684,false
1610,106,53,2.7,772,false
1611,101,53,2.9,849,false
1612,33,20,3.1,317,false
1613,,,,0,false
1614,91,96,3.4,1051,false
1615,8,9,4.1,134,false
1616,1,2,3.0,9,false
1617,31,38,2.6,209,false
1618,,,,0,false
1619,52,44,4.0,832,false
1620,21,14,3.3,228,false
1621,54,22,3.3,588,false
1622,263,235,3.4,3040,true
1623,29,17,3.5,355,false
1624,,,,0,false
1625,,,,0,false
1626,11,8,3.0,99,false
1627,71,65,3.8,1025,false
1628,73,36,2.7,532,false
1629,1,2,2.0,4,false
1630,1,2,3.5,12,false
1631,2,2,4.0,32,false
1632,,1,3.0,0,false
1633,,,,0,false
1634,1,1,4.0,16,false
1635,320,268,3.1,3075,false
1636,196,186,3.8,2830,true
1637,,,,0,false
1638,,,,0,false
1639,37,21,3.6,479,false
1640,6,4,3.8,86,false
1641,,,,0,false
1642,24,15,4.1,403,false
1643,6,8,3.8,86,false
1644,,9,3.9,0,false
1645,,,,0,false
1646,2,1,4.0,32,false
1647,33,21,3.4,381,false
1648,,,,0,false
1649,3,3,2.7,21,false
1650,5,2,3.5,61,false
1651,17,17,4.3,314,false
1652,,,,0,false
1653,37,20,3.8,534,false
1654,,1,,0,false
1655,38,22,3.1,365,false
1660,9,10,4.3,166,false
1661,15,17,2.9,126,false
1662,32,39,3.4,369,false
1663,,,,0,false
1664,2,5,3.2,20,false
1665,46,54,4.1,773,true
1666,,,,0,false
1667,,,,0,false
1668,3,2,3.0,27,false
1669,2,4,2.5,12,false
1670,19,20,3.0,171,false
1671,6,8,3.1,57,false
1672,2,5,2.6,13,false
1673,5,1,2.0,20,false
1674,,,,0,false
1675,,,,0,false
1676,,1,,0,false
1677,,1,,0,false
1678,,1,,0,false
1679,113,117,3.7,1546,true
1680,11,12,3.5,134,false
1681,15,12,2.8,117,false
1682,15,12,2.8,117,false
1686,4,3,3.0,36,false
1687,,1,,0,false
1688,2,1,3.0,18,false
1689,,,,0,false
1690,,1,,0,false
1691,6,7,3.1,57,false
1692,5,5,3.0,45,false
1693,5,5,3.0,45,false
1695,,,,0,false
1696,,,,0,false
1697,,,,0,false
1698,7,7,3.4,80,false
1699,6,4,3.0,54,false
1701,18,25,3.0,162,false
1702,25,26,3.0,225,false
1703,450,441,4.0,7200,true
1704,29,23,3.9,441,false
1705,,,,0,false
1706,2,2,3.0,18,false
1707,11,9,3.3,119,false
1708,27,20,2.9,227,false
1709,36,25,3.6,466,false
1712,80,79,3.4,924,true
1713,70,55,3.4,809,true
1714,27,20,3.1,259,false
1715,,,,0,false
1716,,,,0,false
1717,,3,,0,false
1718,9,10,4.5,182,false
1719,1,2,4.0,16,false
1720,,,,0,false
1721,,,,0,false
1722,,,,0,false
1723,18,15,3.6,233,false
1724,,,,0,false
1725,2,1,3.0,18,false
1726,,1,,0,false
1727,,,,0,false
1728,,,,0,false
1729,,,,0,false
1730,,,,0,false
1731,,1,,0,false
1732,,4,3.0,0,false
1733,40,42,4.8,921,true
1734,4,6,4.7,88,false
1735,4,7,4.6,84,false
1736,12,15,4.5,243,false
1737,542,524,4.5,10975,true
1738,78,65,4.4,1510,true
1739,333,310,4.0,5328,true
1740,111,106,4.1,1865,true
1741,46,46,4.4,890,true
1742,59,54,3.1,566,false
1743,,,,0,false
1744,,,,0,false
1745,30,32,3.1,288,false
1746,,,,0,false
1747,1,5,3.6,12,false
1748,,1,,0,false
1749,,1,,0,false
1750,16,12,3.1,153,false
1751,46,42,3.2,471,false
1752,31,22,3.2,317,false
1753,3,1,3.0,27,false
1754,1,1,3.0,9,false
1755,,2,3.0,0,false
1756,,,,0,false
1757,48,46,3.5,588,false
1758,102,108,4.0,1632,true
1759,21,24,3.7,287,false
1760,22,32,3.7,301,false
1761,,,,0,false
1762,2,3,3.0,18,false
1763,,,,0,false
1764,1,3,3.7,13,false
1765,3,2,2.5,18,false
1767,,1,,0,false
1769,7,2,2.5,43,false
1770,6,2,2.0,24,false
1771,6,1,2.0,24,false
1772,,1,,0,false
1773,8,3,2.3,42,false
1774,6,2,1.5,13,false
1775,6,2,2.5,37,false
1776,2,4,4.0,32,false
1777,,,,0,false
1778,5,4,3.3,54,false
1779,32,44,4.0,512,true
1780,154,168,4.0,2464,true
1781,9,12,4.3,166,false
1782,1,2,4.0,16,false
1783,3,4,4.5,60,false
1784,37,43,4.8,852,true
1785,,1,4.0,0,false
1786,40,55,4.9,960,true
1787,1,1,4.0,16,false
1788,6,2,2.0,24,false
1789,7,3,2.7,51,false
1790,4,2,3.0,36,false
1791,5,2,4.0,80,false
1792,4,1,3.0,36,false
1793,,,,0,false
1794,4,2,3.0,36,false
1795,138,153,3.3,1502,true
1796,9,9,2.7,65,false
1797,21,26,2.7,153,false
1798,7,8,2.9,58,false
1799,3,2,4.0,48,false
1800,3,1,3.0,27,false
1801,7,5,1.6,17,false
1802,8,4,2.0,32,false
1803,,1,,0,false
1804,7,7,2.9,58,false
1805,,2,4.0,0,false
1806,,,,0,false
1807,13,5,2.4,74,false
1808,12,20,3.1,115,false
1809,3,3,3.7,41,false
1810,,,,0,false
1811,11,14,3.4,127,false
1812,,,,0,false
1813,3,4,3.3,32,false
1814,,,,0,false
1815,16,10,2.7,116,false
1816,116,129,3.9,1764,true
1817,5,6,3.5,61,false
1818,1,1,4.0,16,false
1819,,,,0,false
1820,1,1,3.0,9,false
1821,16,5,2.6,108,false
1822,,1,,0,false
1823,24,9,2.1,105,false
1824,4,10,4.0,64,false
1825,,,,0,false
1826,25,19,2.9,210,false
1827,4,3,3.7,54,false
1828,4,2,3.0,36,false
1829,10,16,3.7,136,false
1830,22,24,3.5,269,false
1831,67,72,3.7,917,true
1832,14,7,2.7,102,false
1833,,1,,0,false
1834,72,70,3.7,985,true
1835,215,194,3.5,2633,true
1836,180,185,3.3,1960,true
1837,27,34,3.4,312,false
1838,2,5,3.2,20,false
1839,120,128,3.6,1555,true
1840,16,29,3.2,163,false
1841,54,39,3.9,821,true
1842,,3,,0,false
1843,34,15,2.8,266,false
1844,,,,0,false
1845,29,14,3.1,278,false
1846,3,3,3.3,32,false
1847,,,,0,false
1848,,,,0,false
1849,18,6,3.2,184,false
1850,33,37,4.3,610,false
1851,22,16,3.9,334,false
1852,3,,,0,false
1853,7,9,4.0,112,false
1854,4,,,0,false
1855,,1,,0,false
1856,436,449,3.6,5650,true
1857,4,2,3.0,36,false
1858,7,1,1.0,7,false
1859,22,11,2.9,185,false
1860,83,80,3.3,903,false
1861,87,95,3.3,947,true
1862,3,2,4.5,60,false
1863,4,2,3.0,36,false
1864,35,15,2.9,294,false
1865,,,,0,false
1866,,,,0,false
1867,22,16,3.7,301,false
1868,31,14,2.2,150,false
1869,33,22,3.0,297,false
1870,39,16,3.1,374,false
1871,,,,0,false
1872,,,,0,false
1873,,,,0,false
1874,23,13,2.7,167,false
1875,,,,0,false
1876,,,,0,false
1877,31,12,3.5,379,false
1878,,,,0,false
1879,1,1,3.0,9,false
1880,9,8,1.8,29,false
1881,26,11,3.6,336,false
1882,18,17,3.6,233,false
1883,38,17,2.8,297,false
1884,2,2,4.0,32,false
1885,,1,,0,false
1886,40,15,2.5,250,false
1887,,1,,0,false
1888,,,,0,false
1889,,,,0,false
1890,,,,0,false
1891,5,8,3.1,48,false
1892,9,12,2.8,70,false
1893,45,24,2.7,328,false
1894,,,,0,false
1895,44,17,2.4,253,false
1896,,,,0,false
1897,,2,4.0,0,false
1898,45,20,2.7,328,false
1899,7,9,3.3,76,false
1900,40,14,2.4,230,false
1901,55,33,2.7,400,false
1902,54,32,3.2,552,true
1903,,,,0,false
1904,,,,0,false
1905,,,,0,false
1906,,,,0,false
1907,,,,0,false
1908,5,1,1.0,5,false
1909,,3,,0,false
1910,,,,0,false
1911,12,11,3.7,164,false
1912,,,,0,false
1913,473,456,4.0,7568,true
1914,264,261,4.2,4656,true
1915,,3,,0,false
1916,9,6,2.7,65,false
1917,,4,,0,false
1918,8,4,2.3,42,false
1919,10,11,3.8,144,false
1920,,3,,0,false
1921,,2,,0,false
1922,,3,,0,false
1923,3,4,3.8,43,false
1924,5,2,1.0,5,false
1925,165,161,3.7,2258,true
1926,32,38,3.7,438,false
1927,,,,0,false
1928,21,22,3.5,257,false
1929,1,2,4.5,20,false
1930,12,10,4.2,211,false
1931,,4,,0,false
1932,,3,,0,false
1933,2,1,4.0,32,false
1934,,1,,0,false
1935,2,1,4.0,32,false
1936,6,4,2.8,47,false
1937,3,1,3.0,27,false
1938,3,1,3.0,27,false
1939,3,1,4.0,48,false
1940,4,4,2.5,25,false
1941,,1,,0,false
1942,3,1,2.0,12,false
1943,,1,,0,false
1944,,1,,0,false
1945,8,6,2.3,42,false
1946,,1,,0,false
1947,,1,,0,false
1948,,1,,0,false
1949,,1,,0,false
1950,6,1,3.0,54,false
1951,5,1,3.0,45,false
1952,6,1,4.0,96,false
1953,7,2,3.0,63,false
1954,7,1,3.0,63,false
1955,4,1,3.0,36,false
1956,,1,,0,false
1957,9,3,3.7,123,false
1958,6,1,4.0,96,false
1959,4,2,3.5,49,false
1960,5,3,3.7,68,false
1961,10,2,3.0,90,false
1962,7,2,3.0,63,false
1963,,1,,0,false
1964,10,2,3.5,122,false
1965,8,2,2.5,50,false
1966,8,1,1.0,8,false
1967,7,1,4.0,112,false
1968,26,23,3.4,300,false
1969,6,7,3.4,69,false
1970,,1,3.0,0,false
1971,,1,3.0,0,false
1972,20,23,3.6,259,false
1973,17,19,4.1,285,false
1974,,2,2.5,0,false
1975,,1,3.0,0,false
1976,,1,3.0,0,false
1977,5,2,3.0,45,false
1978,11,9,3.7,150,false
1979,4,3,2.0,16,false
1980,8,8,2.8,62,false
1981,27,18,2.8,211,false
1982,42,34,3.3,457,true
1983,,1,3.0,0,false
1984,,,,0,false
1985,,,,0,false
1986,1,1,3.0,9,false
1987,,1,3.0,0,false
1988,5,4,3.8,72,false
1989,89,80,3.2,911,false
1990,31,27,3.4,358,false
1991,,3,,0,false
1992,78,74,3.8,1126,true
1993,1,1,3.0,9,false
1994,2,1,3.0,18,false
1995,,6,,0,false
1996,,1,,0,false
1997,,,,0,false
1998,8,7,3.4,92,false
1999,,1,,0,false
2000,35,32,4.3,647,true
2001,9,6,3.5,110,false
2002,,,,0,false
2003,167,193,4.1,2807,true
2004,1,1,3.0,9,false
2005,6,3,4.3,110,false
2006,,,,0,false
2007,11,7,2.7,80,false
2009,15,5,2.4,86,false
2010,9,15,3.1,86,false
2011,,1,3.0,0,false
2012,,2,2.0,0,false
2013,,1,4.0,0,false
2014,5,4,2.8,39,false
2015,8,1,3.0,72,false
2016,,1,4.0,0,false
2017,10,1,4.0,160,false
2018,6,4,3.5,73,false
2019,,1,3.0,0,false
2020,2,2,2.5,12,false
2021,177,176,4.1,2975,true
2022,8,7,3.4,92,false
2023,1,1,3.0,9,false
2024,12,8,3.0,108,false
2025,,1,3.0,0,false
2026,2,2,2.5,12,false
2027,,6,,0,false
2028,,,,0,false
2029,8,7,3.4,92,false
2030,,1,3.0,0,false
2031,,1,3.0,0,false
2032,20,15,3.5,245,false
2033,,1,3.0,0,false
2034,10,1,3.0,90,false
2035,5,4,2.8,39,false
2036,,1,3.0,0,false
2037,6,4,3.3,65,false
2038,,1,3.0,0,false
2039,13,9,3.6,168,false
2040,10,1,4.0,160,false
2041,13,1,3.0,117,false
2042,12,2,4.0,192,false
2043,17,12,3.0,153,false
2044,13,9,2.9,109,false
2045,16,10,3.4,184,false
2046,43,42,3.4,497,true
2047,52,50,3.5,637,false
2048,3,4,2.8,23,false
2049,,1,,0,false
2050,,1,,0,false
2051,4,5,3.8,57,false
2052,8,10,4.4,154,false
2053,,1,,0,false
2054,3,1,3.0,27,false
2055,2,1,3.0,18,false
2056,2,3,3.7,27,false
2057,,6,,0,false
2058,7,1,2.0,28,false
2059,2,1,2.0,8,false
2060,142,139,4.2,2504,true
2061,19,10,2.9,159,false
2062,,,,0,false
2063,1,1,3.0,9,false
2064,4,4,2.8,31,false
2065,169,180,3.4,1953,true
2066,47,44,3.1,451,false
2067,20,18,3.9,304,false
2068,30,41,3.9,456,true
2069,3,9,3.9,45,false
2070,,6,,0,false
2071,,1,,0,false
2072,,6,,0,false
2073,,1,,0,false
2074,2,1,4.0,32,false
2075,1,1,3.0,9,false
2076,32,35,4.4,619,true
2077,87,89,3.4,1005,false
2078,10,9,3.2,102,false
2079,100,106,3.8,1444,true
2080,7,11,4.2,123,false
2081,2,3,3.0,18,false
2082,3,5,3.2,30,false
2083,2,2,3.0,18,false
2084,,,,0,false
2085,2,3,2.7,14,false
2086,2,2,3.5,24,false
2087,241,261,3.9,3665,true
2088,,1,3.0,0,false
2089,2,9,4.3,36,false
2090,50,62,3.6,648,true
2091,4,4,4.3,73,false
2092,,2,,0,false
2093,,,,0,false
2094,58,59,3.9,882,false
2095,9,11,3.6,116,false
2096,5,5,3.4,57,false
2097,4,4,4.3,73,false
2098,,7,,0,false
2099,14,13,3.8,202,false
2100,,7,,0,false
2101,4,3,3.3,43,false
2102,6,4,2.8,47,false
2103,2,2,2.0,8,false
2104,9,9,3.6,116,false
2105,18,19,3.2,184,false
2106,3,1,4.0,48,false
2107,,1,,0,false
2108,4,2,3.5,49,false
2109,,1,,0,false
2110,,6,,0,false
2111,,6,,0,false
